tweetid,text,manual_class
373597021271097000,Severe thunderstorm warning issued for most of Cook County: The National Weather service has... http://t.co/vbCxXVglr1 #Chicago #News,
373597222039847000,Severe thunderstorm warning issued for most of Cook County http://t.co/o1Irknvgog #chicago,
373600598324572000,1111 n ashland building was under construction. One female transported to cook county red. Will knight,
373602892348801000,"RT @scottkleinberg: Severe thunderstorm warning now for central Cook County until 6:45, which includes downtown Chicago http://t.co/JiYzI1g",
373606000751686000,When the hell will someone challenge the legality of Cook County requiring that sexes be the same for marriage? #growup #2013 #embarrassing,
373606530752729000,New blog post! A Recap: The 3rd Annual Cook County Human Trafficking Task Force Conference http://t.co/K1BgCkPPkq,News
373609782277460000,Cook County court clears sex trafficking victim of prostitution record http://t.co/iVWSEXpOl3 #Chicago #news,Gov
373617881646256000,"96,300 households in the Chicago area are without power after tonight's storm, according to a ComEd spokesman http://t.co/Xh9DWWxyn9",Weather
373619068021899000,"RT @SamJCharles: 96,300 households in the Chicago area are without power after tonight's storm, according to a ComEd spokesman http://t.co/",Weather
373622638981435000,"Cook County is #nowhiring DIRECTOR, ORGANIZATIONAL DEVELOPMENT AND TRAINING http://t.co/eZNz2220rV #hrjobs #hrchicagojobs #SHRM",Gov
373657042596012000,[Crain's CHI Biz] Cook County competes for Medicaid patients http://t.co/1NdzDsV10i,News
373699468824412000,"Salt Creek roots, Cook County http://t.co/yPq68PFKcx",News
373716805053075000,Finally out of the hospital fuck man.  at Cook County Stroger Hospital http://t.co/VB9bTKEJA5,Junk
373793098041532000,Queen of Angels showing up for first Xcountry meet (at La Baugh Woods (Cook County Forest Preserve)) [pic]  https://t.co/qbjwLBlhyg,Sports
373808084902494000,"Dr. David Ansell's book ""County"" puts you inside Cook County Hospital the 3rd largest public hospital in the country http://t.co/N8F3aXNKNy",
373823262079210000,"#Chicago , IL #SkilledTrade #Job: Premises Technician Lake County and Cook County Illinois at AT&amp;T http://t.co/LkN5BDvpYZ #Jobs",
373827713296912000,"RT @TheJoeyJenkins: @BillCruz Weatherman: ""Testicle sized hail descending unevenly across Cook County.""",
373845444822307000,"New event. Severe Thunderstorm Warning from 8/31/2013 11:30 AM to 12:30 PM CDT for Cook County,... Read more at http://t.co/t0eVfAMR57",
373847795452498000,Severe Thunderstorm Warning for Cook County http://t.co/U1GkkZY0nN,
373850866140201000,Warnings continue but storms have weakened. Radar indicating nothing more than pea sized hail in Cook County. http://t.co/7bMAUO8F6I,
373850995001799000,The Q Brother's performed their hip hop version of Othello for the inmates at Cook County Jail.  So fantastic for... http://t.co/NIcP5zNfIU,
373851145883898000,RT @MikeHamernik: Warnings continue but storms have weakened. Radar indicating nothing more than pea sized hail in Cook County. http://t.co,
373851279522398000,"Today is my ""Celebratiom of Life"". 17 years ago today I walked into Cook County hospital with a blood sugar of 1170.",
373853825452368000,"All warnings canceled for the Chicago area. Radar indicates nothing more than pea sized hail for Cook County,",
373857340878889000,"RT @MikeHamernik: All warnings canceled for the Chicago area. Radar indicates nothing more than pea sized hail for Cook County,",
373884220957290000,"Fellas, even when you're #CaughtUp don't confess @ Cook County Jail http://t.co/DXgeFAf4Ma",
373906762765570000,Energy Manager job at Cook County government - apply online at http://t.co/78qNA1tuln.,
373913859989332000,RT @STONECHGO: Energy Manager job at Cook County government - apply online at http://t.co/78qNA1tuln.,
373967498049094000,RT @STONECHGO: Energy Manager job at Cook County government - apply online at http://t.co/78qNA1tuln.,
374044494674399000,Cook County considers cremation -  Rather than letting bodies stack up in... http://t.co/zaALeCQ5XO #CookCounty #CountyBoard #StephenCina,
374057510023352000,Cook County requires employees to log political contacts http://t.co/qAu559xwcu #Shakman #Compliance #youtube #video #Chicago,
374062213700805000,RT @raminnayersina: Cook County requires employees to log political contacts http://t.co/qAu559xwcu #Shakman #Compliance #youtube #video #C,
374064106614968000,Ex-Chicago cop who looted his union gets sentence cut by a third -  By RUMMANA HUSSAIN Cook County Courts... http://t.co/FQikBRT4IA,
374075051320287000,RT @ChicagaSunTimes: Ex-Chicago cop who looted his union gets sentence cut by a third -  By RUMMANA HUSSAIN Cook County Courts... http://t.,
374078510295683000,RT @ChicagaSunTimes: Ex-Chicago cop who looted his union gets sentence cut by a third -  By RUMMANA HUSSAIN Cook County Courts... http://t.,
374079788027478000,RT @ChicagaSunTimes: Ex-Chicago cop who looted his union gets sentence cut by a third -  By RUMMANA HUSSAIN Cook County Courts... http://t.,
374158538911674000,Cole Taylor Bank owner sued over sale -  A class action shareholder lawsuit filed Friday in Cook County circuit... http://t.co/WfWcStJAgZ,
374223074846966000,"Cook County Court Declines to Enforce Bosely's Non-Compete Agreement: 

This blog has already discussed new li... http://t.co/tVYanZGkCs",
374236608310297000,Cook County Forest Preserves to hold Second Annual Photo Contest http://t.co/cOgmvkKzqF,
374245320713974000,Forest Preserve District of Cook County is holding its 2nd annual photo contest! Find out how to join here: http://t.co/hqmPbshJX7 @FPDCC,
374257888492933000,You're going home in a cook  county ambulance! #Fire,
374321519046197000,The CORE Center is a partnership btw #Stroger #cook county and @RushMedical. It is one of largest #HIV/AIDs clinics in the US,
374335500632338000,Moody's cuts Cook County bond rating to A1 -  Moody's Investors... http://t.co/x0xcTvwiqI #CookCounty #OwenKilmer #PresidentToniPreckwinkle,
374341188611891000,Cook County traffic cases to get closer scrutiny -  Cook County judges overseeing Chicago... http://t.co/qyQLTypXiX #CookCounty #LyndaPeters,
374341237652095000,Smh (@ Provident Hospital of Cook County) http://t.co/EoG4T4yA5b,
374341805979886000,RT @IHateReecesko: Smh (@ Provident Hospital of Cook County) http://t.co/EoG4T4yA5b,
374344631619572000,"New event. Severe Thunderstorm Warning from 9/1/2013 8:34 PM to 9:00 PM CDT for Cook County, Du... Read more at http://t.co/zRneSeXFLq",
374345356684706000,Bill Daley won't seek Cook County Dem endorsement for... http://t.co/uwAs0SPvVO #BillDaley #CookCountyDem #PatQuinn #RepublicanDanRutherford,
374345591188246000,"Severe t-storm WARNING until 9pm for NC Cook County, NE DuPage County in the #Chicago area. Storms from Buffalo Grove to Hoffman Estates.",
374345599484576000,Severe thunderstorm warning has been issued in Cook County,
374345709496967000,RT @ChiTownSports: Severe thunderstorm warning has been issued in Cook County,
374346077438489000,RT @ChiTownSports: Severe thunderstorm warning has been issued in Cook County,
374346101500834000,"RT @SteveGrzanich: Severe t-storm WARNING until 9pm for NC Cook County, NE DuPage County in the #Chicago area. Storms from Buffalo Grove to",
374346202474488000,RT @ChiTownSports: Severe thunderstorm warning has been issued in Cook County,
374346579131367000,Severe thunderstorm warning for northwestern Cook County. Storms with 60 mph winds moving southeast http://t.co/97uQIbtI4x,
374346664867140000,RT @scottkleinberg: Severe thunderstorm warning for northwestern Cook County. Storms with 60 mph winds moving southeast http://t.co/97uQIbt,
374347098264580000,"RT @SteveGrzanich: Severe t-storm WARNING until 9pm for NC Cook County, NE DuPage County in the #Chicago area. Storms from Buffalo Grove to",
374348184895504000,"MT @WGNWeatherGuy Severe Thunderstorm Warning issued until 9:00 PM for  Cook County, DuPage County.  http://t.co/rA7chJcRGb",
374348218877743000,Severe Thunderstorm Warning in effect until 9 PM for north central Cook County. 60 mph wind gusts possible.,
374348239341756000,"RT @WGNNews: MT @WGNWeatherGuy Severe Thunderstorm Warning issued until 9:00 PM for  Cook County, DuPage County.  http://t.co/rA7chJcRGb",
374349197031391000,Severe Thunderstorm Warning in effect until9 PMfor north central Cook County. 60 mph wind gusts possible.,
374349255429083000,RT @NotifyChicago: Severe Thunderstorm Warning in effect until9 PMfor north central Cook County. 60 mph wind gusts possible.,
374349324068454000,RT @NotifyChicago: Severe Thunderstorm Warning in effect until9 PMfor north central Cook County. 60 mph wind gusts possible.,
374349363717636000,RT @NotifyChicago: Severe Thunderstorm Warning in effect until9 PMfor north central Cook County. 60 mph wind gusts possible.,
374349433552785000,RT @NotifyChicago: Severe Thunderstorm Warning in effect until9 PMfor north central Cook County. 60 mph wind gusts possible.,
374350032990122000,RT @NotifyChicago: Severe Thunderstorm Warning in effect until9 PMfor north central Cook County. 60 mph wind gusts possible.,
374350288041558000,RT @NotifyChicago: Severe Thunderstorm Warning in effect until9 PMfor north central Cook County. 60 mph wind gusts possible.,
374351325057671000,Storms weakening as they drift south over Cook County. Warnings have expired with no replacements.,
374351615773254000,:/ RT @SteveGrzanich: Storms weakening as they drift south over Cook County. Warnings have expired with no replacements.,
374351907990417000,Arlington Heights -- SEVERE THUNDERSTORM WARNING for North Central Cook County and NE DuPage: Severe Thunderst... http://t.co/woBYqLiSqH,
374369874312561000,RT @ChicagoMag: 1.2 percent of everyone in Cook County went to jail last year. The local numbers that lead the nation: http://t.co/BeljDtdb,
374383418638754000,Cook County forest preserves overrun by plant invaders -  As he cast a trained eye on the dense green... http://t.co/BN6gVLUJCO #CookCounty,
374398001906590000,Former  Chicago Cook County Board President Todd Stroger is running for ...: http://t.co/yazueLArno via @youtube,
374398072442610000,Video: Former Chicago Cook County Board President Todd Stroger is running for office again (by Clifton... http://t.co/uWKU9Rn43J,
374398115601580000,Former  Chicago Cook County Board President Todd Stroger is running for ... http://t.co/yi5GHcBSk2,
374415495870415000,"Food and Drink Jobs RN Dietary Cook - Winkler County Memorial Hosp. - Kermit, Texas http://t.co/RQrVQLdTL8",
374488487342256000,"Moms-to-be in Cook County Jail focus of TV series -  August 21, 2013 5:01PM Tanya Head, now on Cook County Jails... http://t.co/NcbIaiIDwE",
374503324633928000,#jobs4u #jobs Maintenance Technician  (Cook County Jail) http://t.co/qVq80ThArq #CHI #chicago #IL,
374504656816595000,RT @jobs4CHI: #jobs4u #jobs Maintenance Technician  (Cook County Jail) http://t.co/qVq80ThArq #CHI #chicago #IL,
374525424430088000,"Widow who pushed for medical marijuana law not allowed to use it
Really Cook County State's  Attorney ? Our tax... http://t.co/av1O9KKS9M",
374537909757440000,Us with Dorothy Brown Clerk of Circuit Court of Cook County of Chicago!! http://t.co/Hp1SMudSnQ,Gov
374558135681556000,Cook county inmates at  Animal care and control http://t.co/t0nb2k5N3f,Jail
374574840511861000,Happy Labor Day from the Cook County College Teachers Union!,
374575397569954000,RT @CCCTU_Local1600: Happy Labor Day from the Cook County College Teachers Union!,
374578922467246000,@DNAinfoCHI -Hello. Why does the article begin with COOK COUNTY MEDICAL EXAMINER'S OFFICE?  Was there a fatality?,
374588992290705000,Green Tech U's back and free this Fall. Signup for my workshop on latest/greatest recycling in suburban Cook County. http://t.co/qEHxUxo0Ez,
374591378350563000,RT @STONECHGO: Green Tech U's back and free this Fall. Signup for my workshop on latest/greatest recycling in suburban Cook County. http://,
374606643276706000,Seriously Cook County IL forest preserves are creepy &amp; full of gross guys sitting alone in their cars. Not a choice for hiking. #fail,
374612227099079000,@iskismet @Milly_Mango  C section no epidural no insurance past U of Chicago str8 2 cook county on y'all mofos,
374621271511667000,"Professional refrigerator repair in Skokie Illinois on a holiday, at no additional charge http://t.co/tRIgHtbn0D",
374628480475865000,WTF am I doing at Cook County Jail,
374634709147345000,reppin cook county,
374635155756818000,@BebopVox sweet you from the suburbs? I live in cook county (northwestern suburbs),
374641146456068000,What's going on? Fishin' Buddies and Forest Preserve Dist of Cook County Fishing Derby 2013 http://t.co/tbmTl7kzRh,
374685677985604000,Cook County nixes gun-court idea: Commissioner John Fritchey -  FRANK MAIN Staff Reporter/fmain@suntimes.com July... http://t.co/v9s5s43IJ4,
374727583939584000,Former  Chicago Cook County Board President Todd Stroger is running for ...: http://t.co/yazueLArno via @youtube,
374751822520414000,"Dad in the hospital, homie in cook county jail. Fucked up",
374764345399341000,also....who knows of a good tattoo artist in the city of cook county chicago? anyone?,
374768884068254000, RT @Ijus_Chill: Cook county sheriff test finna be easy as hell.. I'm finna be the police and shit...smh,
374782533071671000,The President of the Cook County Board of Commissioners was in my living room today and I had on a cutoff shirt and a bun...,
